event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum,cls,clx,date
2023-10-11 12:20:00,2023-10-11 12:27:00,2023-10-11 12:31:00,C1.9,0,C,C,2023-10-11
2023-10-11 14:19:00,2023-10-11 14:40:00,2023-10-11 14:50:00,C4.9,13451,C,C,2023-10-11
2023-10-11 16:16:00,2023-10-11 16:26:00,2023-10-11 16:51:00,C1.9,0,C,C,2023-10-11
2023-10-11 19:41:00,2023-10-11 19:50:00,2023-10-11 20:13:00,C3.4,0,C,C,2023-10-11
2023-10-12 03:07:00,2023-10-12 03:47:00,2023-10-12 06:40:00,C9.7,0,C,C,2023-10-12
2023-10-12 04:50:00,2023-10-12 04:58:00,2023-10-12 05:05:00,M1.1,0,M,M,2023-10-12
2023-10-12 06:40:00,2023-10-12 06:47:00,2023-10-12 06:53:00,C2.2,0,C,C,2023-10-12
2023-10-13 05:52:00,2023-10-13 06:03:00,2023-10-13 06:15:00,C1.5,0,C,C,2023-10-13
2023-10-13 09:02:00,2023-10-13 09:09:00,2023-10-13 09:18:00,C1.2,0,C,C,2023-10-13
2023-10-13 15:47:00,2023-10-13 15:55:00,2023-10-13 16:00:00,C1.7,0,C,C,2023-10-13
2023-10-13 16:00:00,2023-10-13 16:09:00,2023-10-13 16:13:00,C1.7,0,C,C,2023-10-13
2023-10-14 05:03:00,2023-10-14 05:15:00,2023-10-14 05:27:00,C9.8,13460,C,C,2023-10-14
2023-10-14 16:04:00,2023-10-14 16:32:00,2023-10-14 16:37:00,C3.5,0,C,C,2023-10-14
2023-10-15 02:31:00,2023-10-15 02:49:00,2023-10-15 03:14:00,C2.4,0,C,C,2023-10-15
2023-10-15 16:22:00,2023-10-15 16:33:00,2023-10-15 16:48:00,C3.9,13464,C,C,2023-10-15
2023-10-15 19:35:00,2023-10-15 19:49:00,2023-10-15 20:07:00,C1.8,0,C,C,2023-10-15
2023-10-16 03:45:00,2023-10-16 03:53:00,2023-10-16 04:01:00,C1.8,0,C,C,2023-10-16
2023-10-16 07:23:00,2023-10-16 07:28:00,2023-10-16 07:32:00,C1.1,0,C,C,2023-10-16
2023-10-16 07:32:00,2023-10-16 07:39:00,2023-10-16 07:43:00,C1.1,0,C,C,2023-10-16
2023-10-16 10:32:00,2023-10-16 10:51:00,2023-10-16 11:07:00,C7.5,0,C,C,2023-10-16
2023-10-16 11:07:00,2023-10-16 11:15:00,2023-10-16 11:22:00,C4.9,0,C,C,2023-10-16
2023-10-16 15:59:00,2023-10-16 16:06:00,2023-10-16 16:11:00,C9.8,0,C,C,2023-10-16
2023-10-16 20:06:00,2023-10-16 20:21:00,2023-10-16 20:32:00,C1.8,0,C,C,2023-10-16
2023-10-17 02:03:00,2023-10-17 02:10:00,2023-10-17 02:15:00,C1.6,0,C,C,2023-10-17
2023-10-17 04:26:00,2023-10-17 04:35:00,2023-10-17 04:41:00,C1.1,0,C,C,2023-10-17
2023-10-17 04:41:00,2023-10-17 05:05:00,2023-10-17 05:47:00,C2.2,0,C,C,2023-10-17
2023-10-19 01:45:00,2023-10-19 01:52:00,2023-10-19 01:59:00,C1.5,0,C,C,2023-10-19
2023-10-19 08:39:00,2023-10-19 08:46:00,2023-10-19 08:55:00,C1.2,0,C,C,2023-10-19
2023-10-19 09:44:00,2023-10-19 09:52:00,2023-10-19 09:55:00,C1.4,0,C,C,2023-10-19
2023-10-19 09:55:00,2023-10-19 10:00:00,2023-10-19 10:05:00,C1.7,0,C,C,2023-10-19
2023-10-19 12:02:00,2023-10-19 12:11:00,2023-10-19 12:16:00,C1.4,0,C,C,2023-10-19
2023-10-19 13:52:00,2023-10-19 14:00:00,2023-10-19 14:12:00,C2.7,0,C,C,2023-10-19
2023-10-19 17:52:00,2023-10-19 18:03:00,2023-10-19 18:09:00,C1.1,0,C,C,2023-10-19
2023-10-19 20:47:00,2023-10-19 21:06:00,2023-10-19 21:30:00,C1.4,0,C,C,2023-10-19
2023-10-20 02:11:00,2023-10-20 02:39:00,2023-10-20 03:22:00,C1.4,0,C,C,2023-10-20
2023-10-20 04:20:00,2023-10-20 05:00:00,2023-10-20 05:24:00,C2.2,0,C,C,2023-10-20
2023-10-20 09:31:00,2023-10-20 09:53:00,2023-10-20 10:26:00,C1.3,0,C,C,2023-10-20
2023-10-20 11:00:00,2023-10-20 11:14:00,2023-10-20 11:37:00,C1.7,0,C,C,2023-10-20
2023-10-21 00:00:00,2023-10-21 00:30:00,2023-10-21 00:59:00,C2.8,0,C,C,2023-10-21
2023-10-21 00:00:00,2023-10-21 00:30:00,2023-10-21 00:59:00,C2.8,0,C,C,2023-10-21
2023-10-21 12:02:00,2023-10-21 12:10:00,2023-10-21 12:17:00,C1.5,0,C,C,2023-10-21
2023-10-23 06:58:00,2023-10-23 07:09:00,2023-10-23 07:22:00,C1.4,13468,C,C,2023-10-23
2023-10-23 19:47:00,2023-10-23 19:58:00,2023-10-23 20:05:00,C2.3,0,C,C,2023-10-23
2023-10-24 14:42:00,2023-10-24 14:50:00,2023-10-24 15:22:00,C1.5,0,C,C,2023-10-24
2023-10-24 19:54:00,2023-10-24 20:18:00,2023-10-24 21:18:00,C1.3,0,C,C,2023-10-24
2023-10-25 00:38:00,2023-10-25 00:45:00,2023-10-25 00:50:00,C2.6,0,C,C,2023-10-25
2023-10-25 01:20:00,2023-10-25 01:28:00,2023-10-25 01:43:00,C1.3,0,C,C,2023-10-25
2023-10-25 06:25:00,2023-10-25 06:40:00,2023-10-25 06:47:00,C1.8,0,C,C,2023-10-25
2023-10-25 12:39:00,2023-10-25 12:46:00,2023-10-25 12:52:00,C1.5,0,C,C,2023-10-25
2023-10-25 12:55:00,2023-10-25 13:06:00,2023-10-25 13:17:00,C1.7,0,C,C,2023-10-25
2023-10-25 16:10:00,2023-10-25 16:22:00,2023-10-25 16:25:00,C1.6,0,C,C,2023-10-25
2023-10-25 16:25:00,2023-10-25 16:29:00,2023-10-25 16:33:00,C1.6,0,C,C,2023-10-25
2023-10-25 21:57:00,2023-10-25 22:15:00,2023-10-25 22:33:00,C1.6,0,C,C,2023-10-25
2023-10-25 22:35:00,2023-10-25 22:44:00,2023-10-25 22:49:00,C3.0,0,C,C,2023-10-25
2023-10-26 04:33:00,2023-10-26 04:44:00,2023-10-26 04:53:00,C1.7,0,C,C,2023-10-26
2023-10-26 12:13:00,2023-10-26 12:23:00,2023-10-26 12:37:00,C1.7,0,C,C,2023-10-26
2023-10-26 13:17:00,2023-10-26 13:26:00,2023-10-26 13:31:00,C4.2,0,C,C,2023-10-26
2023-10-26 16:24:00,2023-10-26 16:39:00,2023-10-26 17:06:00,C2.4,0,C,C,2023-10-26
2023-10-26 18:31:00,2023-10-26 18:40:00,2023-10-26 18:47:00,C1.6,0,C,C,2023-10-26
2023-10-26 19:18:00,2023-10-26 19:28:00,2023-10-26 19:37:00,C1.2,0,C,C,2023-10-26
2023-10-26 19:49:00,2023-10-26 19:58:00,2023-10-26 20:05:00,C1.4,0,C,C,2023-10-26
2023-10-26 21:53:00,2023-10-26 22:03:00,2023-10-26 22:21:00,C1.5,0,C,C,2023-10-26
2023-10-27 08:39:00,2023-10-27 08:54:00,2023-10-27 09:07:00,C2.1,0,C,C,2023-10-27
2023-10-28 05:53:00,2023-10-28 05:59:00,2023-10-28 06:05:00,C1.2,0,C,C,2023-10-28
2023-10-28 06:09:00,2023-10-28 06:23:00,2023-10-28 06:39:00,C1.6,0,C,C,2023-10-28
2023-10-29 07:34:00,2023-10-29 07:46:00,2023-10-29 07:55:00,C4.3,0,C,C,2023-10-29
2023-10-29 08:50:00,2023-10-29 08:55:00,2023-10-29 08:57:00,C1.8,0,C,C,2023-10-29
2023-10-29 08:57:00,2023-10-29 09:02:00,2023-10-29 09:06:00,C2.4,0,C,C,2023-10-29
2023-10-29 09:47:00,2023-10-29 09:49:00,2023-10-29 09:53:00,C2.5,0,C,C,2023-10-29
2023-10-29 11:30:00,2023-10-29 11:43:00,2023-10-29 11:52:00,C6.6,0,C,C,2023-10-29
2023-10-29 13:00:00,2023-10-29 13:09:00,2023-10-29 13:13:00,C7.8,0,C,C,2023-10-29
2023-10-29 13:50:00,2023-10-29 13:58:00,2023-10-29 14:07:00,C2.0,0,C,C,2023-10-29
2023-10-30 03:45:00,2023-10-30 03:49:00,2023-10-30 03:53:00,C1.4,0,C,C,2023-10-30
2023-10-31 00:10:00,2023-10-31 00:23:00,2023-10-31 00:31:00,C5.7,0,C,C,2023-10-31
2023-10-31 01:04:00,2023-10-31 01:13:00,2023-10-31 01:19:00,C1.8,0,C,C,2023-10-31
2023-10-31 02:22:00,2023-10-31 02:29:00,2023-10-31 02:33:00,C2.2,0,C,C,2023-10-31
2023-10-31 07:36:00,2023-10-31 07:50:00,2023-10-31 08:00:00,C2.0,0,C,C,2023-10-31
2023-10-31 15:02:00,2023-10-31 15:06:00,2023-10-31 15:10:00,C1.3,0,C,C,2023-10-31
2023-11-01 00:20:00,2023-11-01 00:41:00,2023-11-01 01:08:00,C6.9,0,C,C,2023-11-01
2023-11-01 06:07:00,2023-11-01 06:26:00,2023-11-01 06:49:00,M1.1,0,M,M,2023-11-01
2023-11-01 08:46:00,2023-11-01 09:08:00,2023-11-01 09:16:00,C3.0,0,C,C,2023-11-01
2023-11-01 09:16:00,2023-11-01 09:29:00,2023-11-01 09:33:00,C3.1,0,C,C,2023-11-01
2023-11-01 11:37:00,2023-11-01 12:26:00,2023-11-01 13:00:00,M1.4,0,M,M,2023-11-01
2023-11-02 01:47:00,2023-11-02 01:58:00,2023-11-02 02:02:00,C3.9,0,C,C,2023-11-02
2023-11-02 05:15:00,2023-11-02 05:22:00,2023-11-02 05:29:00,C4.9,0,C,C,2023-11-02
2023-11-02 06:12:00,2023-11-02 06:25:00,2023-11-02 06:39:00,C6.4,0,C,C,2023-11-02
2023-11-02 11:11:00,2023-11-02 11:19:00,2023-11-02 11:28:00,C3.9,0,C,C,2023-11-02
2023-11-02 12:05:00,2023-11-02 12:11:00,2023-11-02 12:15:00,C2.2,0,C,C,2023-11-02
2023-11-02 12:18:00,2023-11-02 12:22:00,2023-11-02 12:26:00,M1.6,0,M,M,2023-11-02
2023-11-02 19:08:00,2023-11-02 19:21:00,2023-11-02 19:28:00,M1.0,0,M,M,2023-11-02
2023-11-03 01:18:00,2023-11-03 01:32:00,2023-11-03 02:02:00,C4.5,0,C,C,2023-11-03
2023-11-03 05:27:00,2023-11-03 06:16:00,2023-11-03 07:18:00,C3.3,0,C,C,2023-11-03
2023-11-04 03:54:00,2023-11-04 04:07:00,2023-11-04 04:25:00,C2.4,13473,C,C,2023-11-04
2023-11-04 08:07:00,2023-11-04 08:20:00,2023-11-04 08:35:00,C2.1,0,C,C,2023-11-04
2023-11-04 09:44:00,2023-11-04 09:52:00,2023-11-04 09:57:00,C1.7,0,C,C,2023-11-04
2023-11-05 10:45:00,2023-11-05 10:53:00,2023-11-05 10:58:00,C1.3,0,C,C,2023-11-05
2023-11-05 11:34:00,2023-11-05 11:43:00,2023-11-05 11:47:00,M1.8,0,M,M,2023-11-05
2023-11-05 13:21:00,2023-11-05 13:28:00,2023-11-05 13:32:00,C2.1,0,C,C,2023-11-05
2023-11-05 14:24:00,2023-11-05 14:32:00,2023-11-05 14:36:00,M1.6,0,M,M,2023-11-05
2023-11-06 00:21:00,2023-11-06 00:28:00,2023-11-06 00:39:00,C2.5,0,C,C,2023-11-06
2023-11-06 01:03:00,2023-11-06 01:12:00,2023-11-06 01:20:00,C4.7,0,C,C,2023-11-06
2023-11-06 02:09:00,2023-11-06 02:17:00,2023-11-06 02:41:00,C1.7,0,C,C,2023-11-06
2023-11-06 02:53:00,2023-11-06 03:00:00,2023-11-06 03:08:00,C2.1,0,C,C,2023-11-06
2023-11-06 03:22:00,2023-11-06 03:30:00,2023-11-06 03:38:00,C9.3,0,C,C,2023-11-06
2023-11-06 05:08:00,2023-11-06 05:12:00,2023-11-06 05:17:00,C1.5,0,C,C,2023-11-06
2023-11-06 05:47:00,2023-11-06 06:02:00,2023-11-06 06:09:00,C3.5,0,C,C,2023-11-06
2023-11-06 07:04:00,2023-11-06 07:14:00,2023-11-06 07:23:00,C1.5,0,C,C,2023-11-06
2023-11-06 07:23:00,2023-11-06 07:30:00,2023-11-06 07:38:00,C2.6,0,C,C,2023-11-06
2023-11-06 07:46:00,2023-11-06 07:51:00,2023-11-06 07:56:00,C2.9,13480,C,C,2023-11-06
2023-11-06 13:47:00,2023-11-06 14:02:00,2023-11-06 14:08:00,C3.6,13474,C,C,2023-11-06
2023-11-07 05:38:00,2023-11-07 05:52:00,2023-11-07 06:13:00,C1.9,0,C,C,2023-11-07
2023-11-07 13:01:00,2023-11-07 13:12:00,2023-11-07 13:15:00,C1.1,0,C,C,2023-11-07
2023-11-07 15:47:00,2023-11-07 15:59:00,2023-11-07 16:07:00,C1.6,0,C,C,2023-11-07
2023-11-07 16:08:00,2023-11-07 16:13:00,2023-11-07 16:17:00,C2.0,0,C,C,2023-11-07
2023-11-08 00:50:00,2023-11-08 01:00:00,2023-11-08 01:06:00,C2.3,0,C,C,2023-11-08
2023-11-08 03:00:00,2023-11-08 03:09:00,2023-11-08 03:15:00,C4.7,0,C,C,2023-11-08
2023-11-08 04:58:00,2023-11-08 05:08:00,2023-11-08 05:18:00,C1.9,0,C,C,2023-11-08
2023-11-08 06:09:00,2023-11-08 06:17:00,2023-11-08 06:28:00,C1.5,0,C,C,2023-11-08
2023-11-08 08:39:00,2023-11-08 08:48:00,2023-11-08 08:56:00,C6.8,13483,C,C,2023-11-08
2023-11-08 14:39:00,2023-11-08 14:47:00,2023-11-08 14:52:00,C1.2,0,C,C,2023-11-08
2023-11-09 10:41:00,2023-11-09 10:50:00,2023-11-09 10:53:00,C1.2,0,C,C,2023-11-09
2023-11-09 10:53:00,2023-11-09 11:18:00,2023-11-09 12:01:00,C2.6,0,C,C,2023-11-09
2023-11-10 12:02:00,2023-11-10 12:14:00,2023-11-10 12:36:00,C3.2,0,C,C,2023-11-10
2023-11-10 15:55:00,2023-11-10 16:04:00,2023-11-10 16:08:00,C3.4,0,C,C,2023-11-10
2023-11-11 00:20:00,2023-11-11 00:24:00,2023-11-11 00:28:00,C2.2,0,C,C,2023-11-11
2023-11-11 02:52:00,2023-11-11 03:02:00,2023-11-11 03:12:00,C2.0,0,C,C,2023-11-11
2023-11-11 03:27:00,2023-11-11 03:32:00,2023-11-11 03:36:00,C2.4,0,C,C,2023-11-11
2023-11-11 03:51:00,2023-11-11 03:59:00,2023-11-11 04:03:00,C7.1,0,C,C,2023-11-11
2023-11-11 05:59:00,2023-11-11 06:08:00,2023-11-11 06:14:00,C3.6,0,C,C,2023-11-11
2023-11-11 07:29:00,2023-11-11 07:38:00,2023-11-11 07:42:00,C2.5,0,C,C,2023-11-11
2023-11-11 08:26:00,2023-11-11 08:34:00,2023-11-11 08:44:00,C3.8,0,C,C,2023-11-11
2023-11-11 09:10:00,2023-11-11 09:16:00,2023-11-11 09:20:00,C6.5,0,C,C,2023-11-11
2023-11-11 12:24:00,2023-11-11 12:36:00,2023-11-11 12:53:00,C2.8,0,C,C,2023-11-11
2023-11-11 16:04:00,2023-11-11 16:10:00,2023-11-11 16:26:00,C1.5,0,C,C,2023-11-11
2023-11-11 16:36:00,2023-11-11 16:47:00,2023-11-11 17:00:00,C1.8,0,C,C,2023-11-11
2023-11-11 17:01:00,2023-11-11 17:29:00,2023-11-11 17:45:00,M1.2,0,M,M,2023-11-11
2023-11-11 18:19:00,2023-11-11 18:30:00,2023-11-11 18:38:00,C7.9,0,C,C,2023-11-11
2023-11-12 04:27:00,2023-11-12 04:41:00,2023-11-12 04:48:00,C8.4,13484,C,C,2023-11-12
2023-11-12 09:30:00,2023-11-12 09:50:00,2023-11-12 10:05:00,C2.4,0,C,C,2023-11-12
2023-11-12 14:55:00,2023-11-12 15:02:00,2023-11-12 15:06:00,C1.6,0,C,C,2023-11-12
2023-11-13 00:16:00,2023-11-13 00:24:00,2023-11-13 00:34:00,C1.9,0,C,C,2023-11-13
2023-11-13 01:40:00,2023-11-13 01:46:00,2023-11-13 01:52:00,C2.2,13484,C,C,2023-11-13
2023-11-13 08:03:00,2023-11-13 08:14:00,2023-11-13 08:20:00,C1.8,0,C,C,2023-11-13
2023-11-13 09:44:00,2023-11-13 09:48:00,2023-11-13 09:52:00,C1.2,0,C,C,2023-11-13
2023-11-13 13:19:00,2023-11-13 13:31:00,2023-11-13 13:41:00,C2.6,0,C,C,2023-11-13
2023-11-13 16:16:00,2023-11-13 16:28:00,2023-11-13 16:54:00,C2.1,0,C,C,2023-11-13
2023-11-14 01:50:00,2023-11-14 02:01:00,2023-11-14 02:07:00,C2.7,0,C,C,2023-11-14
2023-11-14 03:31:00,2023-11-14 03:36:00,2023-11-14 03:40:00,C1.8,0,C,C,2023-11-14
2023-11-14 03:40:00,2023-11-14 03:45:00,2023-11-14 04:03:00,C1.8,0,C,C,2023-11-14
2023-11-14 04:18:00,2023-11-14 04:22:00,2023-11-14 04:26:00,C2.1,0,C,C,2023-11-14
2023-11-14 06:48:00,2023-11-14 06:53:00,2023-11-14 06:57:00,C1.6,0,C,C,2023-11-14
2023-11-14 08:49:00,2023-11-14 08:53:00,2023-11-14 08:57:00,C1.5,0,C,C,2023-11-14
2023-11-14 10:03:00,2023-11-14 10:09:00,2023-11-14 10:21:00,C1.3,0,C,C,2023-11-14
2023-11-14 11:03:00,2023-11-14 11:12:00,2023-11-14 11:24:00,C1.9,0,C,C,2023-11-14
2023-11-14 11:39:00,2023-11-14 11:45:00,2023-11-14 11:49:00,C2.1,0,C,C,2023-11-14
2023-11-14 12:14:00,2023-11-14 12:23:00,2023-11-14 12:35:00,C1.7,0,C,C,2023-11-14
2023-11-14 12:16:00,2023-11-14 12:23:00,2023-11-14 12:33:00,C1.8,0,C,C,2023-11-14
2023-11-14 14:37:00,2023-11-14 14:43:00,2023-11-14 14:47:00,C2.2,0,C,C,2023-11-14
2023-11-14 14:47:00,2023-11-14 14:50:00,2023-11-14 14:54:00,C2.5,0,C,C,2023-11-14
2023-11-14 15:19:00,2023-11-14 15:31:00,2023-11-14 15:42:00,C2.7,0,C,C,2023-11-14
2023-11-14 17:04:00,2023-11-14 17:10:00,2023-11-14 17:18:00,C1.2,0,C,C,2023-11-14
2023-11-14 17:18:00,2023-11-14 17:37:00,2023-11-14 17:44:00,C2.5,0,C,C,2023-11-14
2023-11-15 03:14:00,2023-11-15 03:20:00,2023-11-15 03:26:00,C1.2,0,C,C,2023-11-15
2023-11-15 03:38:00,2023-11-15 03:51:00,2023-11-15 03:55:00,C1.8,0,C,C,2023-11-15
2023-11-15 04:21:00,2023-11-15 04:32:00,2023-11-15 04:39:00,C2.8,0,C,C,2023-11-15
2023-11-15 06:07:00,2023-11-15 06:17:00,2023-11-15 06:27:00,C1.4,0,C,C,2023-11-15
2023-11-15 12:05:00,2023-11-15 12:12:00,2023-11-15 12:18:00,C7.6,0,C,C,2023-11-15
2023-11-16 04:20:00,2023-11-16 04:33:00,2023-11-16 04:49:00,C2.5,0,C,C,2023-11-16
2023-11-17 10:02:00,2023-11-17 10:10:00,2023-11-17 10:15:00,C1.5,0,C,C,2023-11-17
2023-11-18 04:18:00,2023-11-18 04:32:00,2023-11-18 04:49:00,C2.5,0,C,C,2023-11-18
2023-11-18 05:37:00,2023-11-18 05:42:00,2023-11-18 05:50:00,M1.2,0,M,M,2023-11-18
2023-11-18 10:34:00,2023-11-18 10:43:00,2023-11-18 10:51:00,C4.0,0,C,C,2023-11-18
2023-11-18 16:34:00,2023-11-18 16:44:00,2023-11-18 16:54:00,M1.1,0,M,M,2023-11-18
2023-11-19 03:02:00,2023-11-19 03:13:00,2023-11-19 03:23:00,C3.2,0,C,C,2023-11-19
2023-11-19 04:46:00,2023-11-19 04:52:00,2023-11-19 05:01:00,C2.8,0,C,C,2023-11-19
2023-11-19 05:01:00,2023-11-19 05:10:00,2023-11-19 05:14:00,C3.2,0,C,C,2023-11-19
2023-11-19 06:36:00,2023-11-19 06:47:00,2023-11-19 06:55:00,C2.8,0,C,C,2023-11-19
2023-11-19 06:55:00,2023-11-19 07:05:00,2023-11-19 07:19:00,C3.7,0,C,C,2023-11-19
2023-11-19 08:25:00,2023-11-19 08:34:00,2023-11-19 08:52:00,C7.5,0,C,C,2023-11-19
2023-11-20 03:08:00,2023-11-20 03:11:00,2023-11-20 03:18:00,C2.9,0,C,C,2023-11-20
2023-11-20 07:03:00,2023-11-20 07:06:00,2023-11-20 07:10:00,C3.8,0,C,C,2023-11-20
2023-11-20 07:20:00,2023-11-20 07:33:00,2023-11-20 07:36:00,C3.8,0,C,C,2023-11-20
2023-11-20 07:36:00,2023-11-20 07:42:00,2023-11-20 07:47:00,C3.3,0,C,C,2023-11-20
2023-11-20 08:30:00,2023-11-20 08:36:00,2023-11-20 08:42:00,C2.1,0,C,C,2023-11-20
2023-11-20 08:54:00,2023-11-20 09:03:00,2023-11-20 09:12:00,M1.2,0,M,M,2023-11-20
2023-11-20 09:18:00,2023-11-20 09:25:00,2023-11-20 09:30:00,C4.8,0,C,C,2023-11-20
2023-11-20 10:09:00,2023-11-20 10:14:00,2023-11-20 10:22:00,C5.0,0,C,C,2023-11-20
2023-11-20 12:23:00,2023-11-20 12:31:00,2023-11-20 12:39:00,C8.0,0,C,C,2023-11-20
2023-11-20 13:02:00,2023-11-20 13:12:00,2023-11-20 13:20:00,C2.7,0,C,C,2023-11-20
2023-11-20 13:58:00,2023-11-20 14:07:00,2023-11-20 14:13:00,C3.5,0,C,C,2023-11-20
2023-11-20 16:20:00,2023-11-20 16:23:00,2023-11-20 16:28:00,C2.1,0,C,C,2023-11-20
2023-11-21 01:07:00,2023-11-21 01:18:00,2023-11-21 01:26:00,C6.3,0,C,C,2023-11-21
2023-11-21 03:38:00,2023-11-21 03:45:00,2023-11-21 04:00:00,C6.6,0,C,C,2023-11-21
2023-11-21 05:29:00,2023-11-21 05:42:00,2023-11-21 05:53:00,C2.7,0,C,C,2023-11-21
2023-11-21 07:05:00,2023-11-21 07:13:00,2023-11-21 07:22:00,C3.7,0,C,C,2023-11-21
2023-11-21 11:06:00,2023-11-21 11:10:00,2023-11-21 11:14:00,C3.2,0,C,C,2023-11-21
2023-11-21 13:31:00,2023-11-21 13:36:00,2023-11-21 13:41:00,C3.5,0,C,C,2023-11-21
2023-11-21 13:48:00,2023-11-21 13:52:00,2023-11-21 13:58:00,C7.7,0,C,C,2023-11-21
2023-11-21 14:31:00,2023-11-21 14:36:00,2023-11-21 14:44:00,C3.9,0,C,C,2023-11-21
2023-11-21 16:14:00,2023-11-21 16:21:00,2023-11-21 16:30:00,C2.7,0,C,C,2023-11-21
2023-11-22 01:04:00,2023-11-22 01:11:00,2023-11-22 01:16:00,C7.5,0,C,C,2023-11-22
2023-11-22 06:17:00,2023-11-22 06:28:00,2023-11-22 06:37:00,C8.9,0,C,C,2023-11-22
2023-11-23 02:59:00,2023-11-23 03:38:00,2023-11-23 04:05:00,M1.4,0,M,M,2023-11-23
2023-11-23 05:38:00,2023-11-23 05:44:00,2023-11-23 05:48:00,C7.8,0,C,C,2023-11-23
2023-11-23 07:06:00,2023-11-23 07:14:00,2023-11-23 07:32:00,C6.8,0,C,C,2023-11-23
2023-11-24 01:10:00,2023-11-24 01:16:00,2023-11-24 01:20:00,C2.0,0,C,C,2023-11-24
2023-11-24 03:01:00,2023-11-24 03:03:00,2023-11-24 03:07:00,C2.2,0,C,C,2023-11-24
2023-11-24 05:31:00,2023-11-24 05:41:00,2023-11-24 05:58:00,C3.3,0,C,C,2023-11-24
2023-11-24 07:00:00,2023-11-24 07:03:00,2023-11-24 07:09:00,C3.3,0,C,C,2023-11-24
2023-11-24 09:17:00,2023-11-24 09:33:00,2023-11-24 09:43:00,M1.1,0,M,M,2023-11-24
2023-11-24 10:11:00,2023-11-24 10:19:00,2023-11-24 10:25:00,C2.5,0,C,C,2023-11-24
2023-11-24 10:34:00,2023-11-24 10:42:00,2023-11-24 10:49:00,C7.5,0,C,C,2023-11-24
2023-11-25 09:13:00,2023-11-25 09:18:00,2023-11-25 09:23:00,C2.1,0,C,C,2023-11-25
2023-11-26 03:19:00,2023-11-26 03:25:00,2023-11-26 03:32:00,C1.4,0,C,C,2023-11-26
2023-11-26 07:38:00,2023-11-26 07:43:00,2023-11-26 07:51:00,C3.6,13490,C,C,2023-11-26
2023-11-27 04:16:00,2023-11-27 04:25:00,2023-11-27 04:36:00,C1.7,0,C,C,2023-11-27
2023-11-27 05:34:00,2023-11-27 06:12:00,2023-11-27 06:39:00,C3.3,0,C,C,2023-11-27
2023-11-27 08:03:00,2023-11-27 08:11:00,2023-11-27 08:26:00,C3.4,13490,C,C,2023-11-27
2023-11-27 18:21:00,2023-11-27 18:37:00,2023-11-27 18:40:00,C3.8,0,C,C,2023-11-27
2023-11-28 04:38:00,2023-11-28 04:48:00,2023-11-28 04:55:00,C2.1,0,C,C,2023-11-28
2023-11-28 17:45:00,2023-11-28 17:53:00,2023-11-28 18:00:00,C2.2,0,C,C,2023-11-28
2023-11-29 04:32:00,2023-11-29 04:47:00,2023-11-29 04:59:00,C2.8,0,C,C,2023-11-29
2023-11-29 07:50:00,2023-11-29 08:03:00,2023-11-29 08:14:00,C6.4,0,C,C,2023-11-29
2023-11-29 11:26:00,2023-11-29 11:33:00,2023-11-29 11:39:00,C2.0,0,C,C,2023-11-29
2023-11-29 13:14:00,2023-11-29 13:25:00,2023-11-29 13:36:00,C2.1,0,C,C,2023-11-29
2023-11-29 14:27:00,2023-11-29 14:35:00,2023-11-29 14:43:00,C3.8,0,C,C,2023-11-29
2023-11-30 04:12:00,2023-11-30 04:20:00,2023-11-30 04:26:00,C1.7,0,C,C,2023-11-30
2023-11-30 15:40:00,2023-11-30 15:44:00,2023-11-30 15:49:00,C2.1,0,C,C,2023-11-30
2023-11-30 17:55:00,2023-11-30 18:07:00,2023-11-30 18:15:00,C1.4,0,C,C,2023-11-30
2023-11-30 19:16:00,2023-11-30 19:27:00,2023-11-30 19:37:00,C2.2,0,C,C,2023-11-30
2023-12-01 02:52:00,2023-12-01 03:11:00,2023-12-01 03:24:00,C4.8,0,C,C,2023-12-01
2023-12-01 04:12:00,2023-12-01 04:39:00,2023-12-01 05:07:00,M1.1,0,M,M,2023-12-01
2023-12-01 09:34:00,2023-12-01 09:42:00,2023-12-01 09:47:00,C1.7,0,C,C,2023-12-01
2023-12-01 09:58:00,2023-12-01 10:11:00,2023-12-01 10:24:00,C1.8,0,C,C,2023-12-01
2023-12-01 11:48:00,2023-12-01 11:59:00,2023-12-01 12:05:00,C5.2,0,C,C,2023-12-01
2023-12-01 13:09:00,2023-12-01 13:16:00,2023-12-01 13:23:00,C1.6,0,C,C,2023-12-01
2023-12-01 13:23:00,2023-12-01 13:28:00,2023-12-01 13:34:00,C1.9,0,C,C,2023-12-01
2023-12-02 01:40:00,2023-12-02 01:47:00,2023-12-02 01:57:00,C2.7,0,C,C,2023-12-02
2023-12-02 02:19:00,2023-12-02 02:25:00,2023-12-02 02:36:00,C2.2,0,C,C,2023-12-02
2023-12-02 03:34:00,2023-12-02 03:51:00,2023-12-02 04:01:00,C3.1,0,C,C,2023-12-02
2023-12-02 04:35:00,2023-12-02 04:45:00,2023-12-02 05:02:00,C2.2,0,C,C,2023-12-02
2023-12-02 06:53:00,2023-12-02 07:02:00,2023-12-02 07:17:00,C2.0,0,C,C,2023-12-02
2023-12-02 07:17:00,2023-12-02 07:35:00,2023-12-02 07:42:00,C2.9,0,C,C,2023-12-02
2023-12-02 09:28:00,2023-12-02 09:35:00,2023-12-02 09:46:00,C1.7,0,C,C,2023-12-02
